7745811, 04-01 11:03:24.630,9,653316,-2,-240162,0,17943
7745812, 04-01 11:03:24.641,9,486394,-2,-782658,0,268326
7745813, 04-01 11:03:24.652,9,486394,-2,-782658,0,-315899
7745814, 04-01 11:03:24.663,9,736777,-2,-824388,0,-315899
7745815, 04-01 11:03:24.675,10,154081,-3,-450344,0,-399360
7745816, 04-01 11:03:24.686,10,487924,-3,-450344,0,-941855
7745817, 04-01 11:03:24.697,10,321003,-2,-866119,0,-566282
7745818, 04-01 11:03:24.708,10,154081,-2,-907849,0,-441090
7745819, 04-01 11:03:24.720,9,736777,-2,-824388,0,-315899
7745820, 04-01 11:03:24.731,9,736777,-2,-782658,0,101404
7745821, 04-01 11:03:24.742,9,736777,-2,-782658,0,-274169
7745822, 04-01 11:03:24.753,10,154081,-2,-782658,0,-315899
7745823, 04-01 11:03:24.765,10,321003,-2,-114971,0,-274169
7745824, 04-01 11:03:24.776,10,321003,-2,-782658,0,-274169
7745825, 04-01 11:03:24.787,10,821768,-2,-866119,0,-441090
7745826, 04-01 11:03:24.798,10,946959,-3,-867649,0,-315899
7745827, 04-01 11:03:24.810,11,72150,-2,-824388,0,-399360
7745828, 04-01 11:03:24.821,11,72150,-3,-450344,0,-566282
7745829, 04-01 11:03:24.832,11,489455,-2,-824388,0,-482821
7745830, 04-01 11:03:24.844,11,447724,-2,-907849,0,-441090
7745831, 04-01 11:03:24.855,11,823298,-3,-116501,0,-274169
7745832, 04-01 11:03:24.866,12,157142,-3,-116501,0,-274169
7745833, 04-01 11:03:24.877,12,157142,-3,-450344,0,-315899
7745834, 04-01 11:03:24.889,12,157142,-2,-866119,0,184865
7745835, 04-01 11:03:24.900,11,823298,-1,-489014,0,351787
7745836, 04-01 11:03:24.911,11,447724,-1,-447284,1,61204
7745837, 04-01 11:03:24.922,10,946959,0,-153642,1,353317
7745838, 04-01 11:03:24.934,10,487924,0,221931,0,894282
7745839, 04-01 11:03:24.945,9,736777,1,181731,0,685630
7745840, 04-01 11:03:24.956,9,653316,0,555774,0,685630
7745841, 04-01 11:03:24.968,9,736777,0,555774,0,393517
7745842, 04-01 11:03:24.979,10,279272,0,-111911,0,685630
7745843, 04-01 11:03:24.990,11,155611,0,-111911,0,268326
7745844, 04-01 11:03:25.001,11,906759,0,-111911,0,-441090
7745845, 04-01 11:03:25.013,12,407524,0,-946519,0,-274169
7745846, 04-01 11:03:25.024,11,823298,0,-779598,1,478508
7745847, 04-01 11:03:25.035,9,736777,1,98270,0,143135
7745848, 04-01 11:03:25.047,8,776977,0,430583,0,894282
7745849, 04-01 11:03:25.058,8,943899,2,266722,0,685630
7745850, 04-01 11:03:25.069,8,443134,0,430583,0,435248
7745851, 04-01 11:03:25.081,9,110820,1,223461,2,21004
7745852, 04-01 11:03:25.092,9,69090,0,-612677,1,61204
7745853, 04-01 11:03:25.103,10,404464,0,722696,1,395047
7745854, 04-01 11:03:25.115,10,446194,0,555774,1,61204
7745855, 04-01 11:03:25.126,10,404464,1,223461,1,395047
7745856, 04-01 11:03:25.137,8,776977,1,432113,1,269856
7745857, 04-01 11:03:25.148,8,693516,1,932878,0,-315899
7745858, 04-01 11:03:25.160,10,112351,0,639235,0,435248
7745859, 04-01 11:03:25.171,10,905229,0,13279,1,269856
7745860, 04-01 11:03:25.182,10,905229,0,931348,0,-148977
7745861, 04-01 11:03:25.194,10,404464,0,-654407,1,144665
7745862, 04-01 11:03:25.205,10,988690,0,388853,0,101404
7745863, 04-01 11:03:25.216,9,778507,0,388853,0,643900
7745864, 04-01 11:03:25.227,8,526594,0,-654407,2,62734
7745865, 04-01 11:03:25.239,8,568325,0,-278833,1,311587
7745866, 04-01 11:03:25.250,9,236012,0,-320564,1,102934
7745867, 04-01 11:03:25.261,9,736777,0,-153642,1,603699
7745868, 04-01 11:03:25.273,9,653316,0,-111911,1,353317
7745869, 04-01 11:03:25.284,8,985629,0,-111911,1,603699
7745870, 04-01 11:03:25.295,7,733716,0,430583,1,937543
7745871, 04-01 11:03:25.306,9,361203,0,806157,2,104465
7745872, 04-01 11:03:25.318,10,154081,0,555774,1,728891
7745873, 04-01 11:03:25.329,10,821768,0,-111911,2,396578
7745874, 04-01 11:03:25.340,10,154081,0,680966,2,271386
